CO2 (ppm),Humidity (%),Light (lux),Motion,Temperature (Deg_Cel),HP_Unit_Mode,HP_CONS (kW),HP_CONS (Wh),HP_CONS_Electricity_kWh,HP_DEL (kW),HP_DEL (Wh),HP_DEL_Electricity_kWh,HP_Defrost,HP_Room_temp (Deg_Cel),HP_Room_temp_Zone2 (Deg_Cel),HP_Ref_liquid_temp (Deg_Cel),HP_Outdoor_ambient_temp (Deg_Cel),HP_Flow_temp (Deg_Cel),HP_Return_temp (Deg_Cel),HP_Tank_water_temp_lower (Deg_Cel),HP_Flow_temp_Zone1 (Deg_Cel),HP_Return_temp_Zone1 (Deg_Cel),HP_Flow_temp_Zone2 (Deg_Cel),HP_Return_temp_Zone2 (Deg_Cel),HP_Flow_temp_Boiler (Deg_Cel),HP_Return_temp_Boiler (Deg_Cel),HP_Room_thermo_1_IN1 (Deg_Cel),HP_Room_thermo_2_IN6 (Deg_Cel),HP_Flow_SW1_IN2 (Deg_Cel),HP_Flow_SW2_IN3 (Deg_Cel),HP_Flow_SW3_IN7 (Deg_Cel),HP_Demand_IN4 (Deg_Cel),HP_Outdoor_thermo_IN5 (Deg_Cel),HP_Flow_rate (L/min),Total_Electricity (kWh),Outdoor_HP_Unit (kWh),Indoor_HP_Unit (kWh),Shower (kWh),Immersion (kWh),Out_Solar (kw_per_m2),Out_Solar (kj_per_m2),Out_WindSpeed (m/s),Out_WindDirection (Deg),Out_Gust_3s (m/s),Out_Pressure (mBar),Out_TotalSolar (W_per_m2),Out_DiffuseSolar (W_per_m2),Out_TotalSolar.Wm2,Out_DiffuseSolar.W/m2
524.0909090909091,60.45454545454545,433.09090909090907,0,19.327272727272728,0,0,0.0,0.0,0,0.0,0.0,0,16.983333333333334,-39,18.5,11.133333333333333,18.78333333333333,18.366666666666667,40.725,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.1339,0.0106249999999999,5e-05,6.504,100.0,0.262,16.74101,1.688,164.2,2.082,990,1257.0,1248.0
504.4166666666667,59.5,601.75,0,19.85833333333333,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,18.5,10.066666666666666,20.0,18.5,40.16666666666666,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.041925,0.010725,2.5e-05,8.05,91.0,0.209,12.09678,0.854,221.4,1.25,991,1257.0,1248.0
482.6666666666667,58.5,990.0,0,20.225,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,18.5,10.116666666666667,20.60833333333333,18.5,39.63333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.092575,0.01065,7.500000000000001e-05,9.64,86.9,0.196,11.46639,0.375,54.4,0.833,991,1257.0,1239.0
470.3,56.6,989.1,0,20.33,0,0,0.0,0.0,0,0.0,0.0,0,16.891666666666666,-39,18.5,10.683333333333334,21.041666666666668,18.5,39.1,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.12675,0.01085,7.500000000000001e-05,9.94,88.7,0.146,9.051018,0.458,49.1,0.833,991,963.0,930.0
455.5,57.66666666666666,13.333333333333334,0,19.241666666666667,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,18.5,10.033333333333331,21.48333333333333,18.5,38.575,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.139325,0.010875,2.5e-05,10.76,78.5,0.027,1.592555,1.521,306.5,2.082,991,188.1,180.4
454.5,59.2,1.0,0,18.52,2,38,633.3333333333333,0.6333333333333333,163,2716.6666666666665,2.7166666666666663,0,16.5,-39,25.016666666666666,8.25,27.65833333333333,24.7,38.03333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,13.916666666666666,1,1,1.070325,0.72445,0.1827,8.29,93.7,0.0,0.0,0.896,3.127,1.25,992,4.23,2.537
638.3636363636364,59.54545454545455,9.0,16,18.454545454545453,1,103,1716.6666666666663,1.7166666666666666,355,5916.666666666666,5.916666666666666,2,16.925,-39,35.30833333333333,7.033333333333333,39.74166666666667,35.208333333333336,34.483333333333334,25,25,25,25,25,25,0,0,0,0,0,0,0,19.05,1,1,2.5498,2.16725,0.0,7.62,95.3,0.0,0.0,0.542,4.383,0.833,993,2.031,1.015
565.3636363636364,59.72727272727273,0.0,0,18.11818181818182,2,11,183.3333333333333,0.1833333333333333,177,2950.0,2.95,0,16.908333333333335,-39,31.933333333333334,7.741666666666666,34.32083333333333,31.841666666666665,49.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.960525,0.7666999999999999,0.0,7.656,96.5,0.0,0.0,1.313,27.55,1.667,993,2.2,1.015
799.0,60.25,26.166666666666668,21,18.541666666666668,2,44,733.3333333333333,0.7333333333333332,259,4316.666666666666,4.316666666666666,0,17.683333333333334,-39,37.11666666666667,7.3,40.516666666666666,37.016666666666666,49.28333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.15,1,1,3.39465,1.3393,0.0,8.47,92.6,0.0,0.0,1.896,322.0,3.75,994,2.031,1.015
1478.1818181818182,60.90909090909091,12.272727272727272,10,19.87272727272727,0,2,33.33333333333333,0.0333333333333333,4,66.66666666666666,0.0666666666666666,0,18.33333333333333,-39,29.758333333333333,8.816666666666666,38.21666666666667,37.28333333333333,49.0,25,25,25,25,25,25,0,0,0,0,0,0,0,0.3333333333333333,1,0,0.593075,0.0477,2.5e-05,8.23,92.8,0.0,0.0,2.271,305.0,3.75,995,2.54,1.015
1545.909090909091,60.0,0.5454545454545454,14,19.854545454545452,0,0,0.0,0.0,0,0.0,0.0,0,17.933333333333334,-39,25.675,9.0,27.516666666666666,25.10833333333333,48.708333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.351775,0.01075,2.5e-05,8.54,91.5,0.0,0.0,2.729,337.0,4.168,996,2.031,1.015
1877.9,61.3,0.6,4,19.7,0,0,0.0,0.0,0,0.0,0.0,0,17.5,-39,23.675,8.666666666666666,23.70833333333333,21.1,48.5,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.364025,0.010975,5e-05,8.06,94.5,0.0,0.0,2.0,348.2,2.918,997,2.2,1.015
2174.6666666666665,63.75,0.5,2,19.616666666666667,0,0,0.0,0.0,0,0.0,0.0,0,17.341666666666665,-39,22.55,8.0,21.766666666666666,20.491666666666667,48.2,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.424975,0.011,2.5e-05,7.656,89.3,0.0,0.0,2.375,354.5,3.332,997,1.777,1.015
2359.5,64.8,1.2,1,19.67,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,22.3,8.0,21.075,19.683333333333334,48.0,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.257375,0.011,0.0,7.895,83.6,0.0,0.0,1.792,336.0,2.918,998,1.777,1.015
2506.909090909091,65.54545454545455,0.0,1,19.6,0,0,0.0,0.0,0,0.0,0.0,0,16.858333333333334,-39,21.775,7.266666666666667,20.5,19.075,47.61666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.273925,0.011025,7.500000000000001e-05,7.52,84.6,0.0,0.0,1.417,328.5,2.082,998,1.777,1.015
2489.0,65.45454545454545,0.0,2,19.62727272727273,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,21.5,6.933333333333334,20.391666666666666,18.816666666666663,47.475,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.34665,0.01095,2.5e-05,7.082,81.2,0.0,0.0,3.062,309.8,4.168,999,2.031,1.015
2397.9166666666665,65.75,0.0,2,19.441666666666663,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,21.15,6.3,20.0,18.5,47.05,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.227325,0.010975,7.500000000000001e-05,7.25,77.75,0.0,0.0,2.896,304.5,4.168,999,1.862,1.015
2386.333333333333,66.08333333333333,0.0,2,19.191666666666663,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,20.991666666666667,6.1,19.841666666666665,18.5,46.94166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.2310249999999999,0.01105,5e-05,7.52,75.5,0.0,0.0,2.625,335.0,3.75,1000,2.031,1.015
2487.083333333333,66.83333333333333,2.5,9,19.116666666666667,0,0,0.0,0.0,0,0.0,0.0,0,16.408333333333335,-39,20.70833333333333,6.0,19.5,18.5,46.50833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.3566749999999999,0.010925,5e-05,6.574,77.56,0.0,0.0,2.457,296.0,3.75,1000,2.031,1.015
995.0833333333334,59.75,16.75,13,18.641666666666666,0,0,0.0,0.0,0,0.0,0.0,0,16.0,-39,20.391666666666666,6.0,19.441666666666663,18.5,44.5,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.2222,0.011,0.0001,6.27,79.0,0.0,0.0,1.792,301.5,2.918,1001,2.031,1.015
533.0833333333334,56.16666666666666,20.0,0,17.566666666666666,0,0,0.0,0.0,0,0.0,0.0,0,16.0,-39,19.75,6.0,19.0,18.491666666666667,43.15,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.158075,0.010675,2.5e-05,6.504,77.94,0.003,0.1991353,2.396,304.2,3.332,1002,22.17,20.14
459.6363636363636,55.0,225.72727272727272,0,17.354545454545455,0,0,0.0,0.0,0,0.0,0.0,0,16.0,-39,19.5,6.083333333333333,18.85,18.058333333333334,42.86666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.1303,0.010725,7.500000000000001e-05,6.98,77.9,0.056,3.216036,1.688,305.8,2.5,1002,382.0,367.2
446.1818181818182,55.0,429.3636363636364,0,17.900000000000002,0,0,0.0,0.0,0,0.0,0.0,0,16.458333333333332,-39,19.48333333333333,7.85,18.5,18.0,42.25833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.202375,0.010375,0.0,7.758,75.9,0.146,8.664624,2.707,303.8,4.168,1003,826.0,798.0
467.8,54.7,454.5,1,18.94,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,19.008333333333333,9.983333333333333,18.5,18.0,40.16666666666666,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.343325,0.0107,2.5e-05,9.21,72.2,0.222,13.29469,2.229,309.8,3.332,1003,1257.0,1248.0
430.7272727272728,48.09090909090909,448.54545454545456,6,19.454545454545453,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,18.633333333333333,12.75,18.5,18.225,36.375,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.38615,0.010575,0.0,9.95,68.0,0.262,15.71984,2.438,327.0,3.75,1004,1257.0,1248.0
438.4,47.0,403.8,20,18.87,0,0,0.0,0.0,0,0.0,0.0,0,17.066666666666666,-39,18.5,10.133333333333333,18.5,18.5,35.94166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.3137,0.0108,5e-05,10.29,68.6,0.196,17.31903,3.625,301.0,6.25,1005,1203.0,1162.0
484.4,48.4,384.4,8,18.9,0,0,0.0,0.0,0,0.0,0.0,0,17.808333333333334,-39,18.5,9.583333333333334,18.5,18.1,35.5,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.192725,0.01085,2.5e-05,9.41,76.1,0.196,11.74841,1.938,328.5,4.582,1005,1257.0,1248.0
431.0,48.5,125.7,0,17.96,0,0,0.0,0.0,0,0.0,0.0,0,17.058333333333334,-39,18.5,9.0,18.5,17.716666666666665,35.233333333333334,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.4871,0.01075,2.5e-05,8.8,79.9,0.04,2.747157,2.396,32.72,2.918,1006,266.8,256.2
477.44444444444446,50.0,11.77777777777778,11,17.288888888888888,0,0,0.0,0.0,0,0.0,0.0,0,16.858333333333334,-39,18.5,8.733333333333333,18.5,17.5,34.49166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.5708,0.010575,5e-05,8.39,78.75,0.036,2.378927,2.479,352.2,4.168,1007,204.6,197.1
690.25,52.5,25.5,11,17.541666666666668,1,90,1499.9999999999998,1.4999999999999998,293,4883.333333333333,4.883333333333333,2,16.5,-39,30.35,6.216666666666667,34.175,30.28333333333333,31.35,25,25,25,25,25,25,0,0,0,0,0,0,0,18.3,1,0,2.491775,1.859975,0.123375,7.35,81.0,0.0,0.0,1.354,305.0,2.082,1008,3.555,2.2
493.3636363636364,50.72727272727273,0.0,0,16.745454545454546,2,64,1066.6666666666663,1.0666666666666669,166,2766.6666666666665,2.7666666666666666,2,16.15,-39,23.891666666666666,6.516666666666667,27.066666666666663,24.60833333333333,48.208333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,16.5,1,1,1.746925,1.07195,0.182275,6.504,83.8,0.0,0.0,1.667,318.5,2.5,1009,1.946,1.015
534.7272727272727,53.54545454545455,0.0,2,16.90909090909091,2,1,16.666666666666664,0.0166666666666666,127,2116.6666666666665,2.1166666666666667,0,16.491666666666667,-39,31.15833333333333,5.1,33.325,31.466666666666665,48.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.03333333333333,1,1,0.91605,0.730625,0.0,6.777,79.9,0.0,0.0,1.167,343.8,1.667,1010,2.031,1.015
506.45454545454544,55.0,0.0,0,17.09090909090909,5,0,0.0,0.0,14,233.3333333333333,0.2333333333333332,0,16.741666666666667,-39,24.90833333333333,6.233333333333333,25.116666666666667,24.85833333333333,48.225,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,1,1,0.220275,0.153375,7.500000000000001e-05,6.473,79.4,0.0,0.0,1.396,311.2,2.082,1011,2.031,1.015
474.3636363636364,55.0,0.0,0,16.89090909090909,5,0,0.0,0.0,0,0.0,0.0,0,16.466666666666665,-39,22.25,6.0,18.933333333333334,18.85833333333333,48.0,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.225125,0.0692,5e-05,6.37,80.0,0.0,0.0,1.917,312.2,2.918,1011,1.777,1.015
459.9090909090909,55.18181818181818,0.0,0,16.70909090909091,2,23,383.33333333333326,0.3833333333333332,146,2433.333333333333,2.433333333333333,2,16.133333333333333,-39,24.90833333333333,5.6,26.85,24.95,47.65833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.919625,0.81715,2.5e-05,5.73,83.7,0.0,0.0,0.271,7.746,0.417,1011,1.692,1.015
454.1,56.0,0.0,0,16.9,2,0,0.0,0.0,121,2016.6666666666663,2.0166666666666666,2,16.5,-39,28.95,5.1,31.266666666666666,29.65,47.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,1,1,0.786125,0.712125,0.0,5.227,83.9,0.0,0.0,1.479,284.0,1.667,1012,2.031,1.016
447.3333333333333,55.66666666666666,0.0,0,17.016666666666666,5,0,0.0,0.0,35,583.3333333333333,0.5833333333333333,0,16.7,-39,25.98333333333333,5.5,27.48333333333333,26.85,47.325,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.337,0.27585,2.5e-05,4.82,84.3,0.0,0.0,0.5,301.5,0.833,1012,2.031,1.016
444.1818181818182,54.36363636363637,0.0,0,16.836363636363636,5,0,0.0,0.0,0,0.0,0.0,0,16.466666666666665,-39,22.291666666666668,5.266666666666667,19.641666666666666,19.55,47.0,25,25,25,25,25,25,0,0,0,0,0,0,0,18.98333333333333,0,0,0.174625,0.0695,5e-05,4.113,89.6,0.0,0.0,0.083,273.5,0.417,1012,2.031,1.016
690.1,55.0,4.6,14,16.85,2,24,400.0,0.3999999999999999,138,2300.0,2.3,2,16.108333333333334,-39,23.625,5.283333333333333,26.125,24.383333333333333,46.833333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,1,1,0.9317,0.72445,2.5e-05,4.69,97.4,0.0,0.0,1.417,214.8,2.082,1013,2.031,1.016
1466.6666666666667,57.25,0.5,0,17.783333333333335,2,8,133.33333333333331,0.1333333333333333,101,1683.3333333333333,1.6833333333333331,0,16.5,-39,28.691666666666663,4.566666666666666,30.58333333333333,29.08333333333333,46.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.8350500000000001,0.66165,0.0,4.043,98.6,0.0,0.0,0.875,176.0,1.667,1012,1.693,1.016
2063.7,58.5,3.0,0,18.28,2,0,0.0,0.0,98,1633.333333333333,1.633333333333333,0,16.575,-39,28.77083333333333,5.35,30.370833333333334,28.9375,46.45,25,25,25,25,25,25,0,0,0,0,0,0,0,19.03333333333333,1,1,0.80735,0.625875,0.0,4.62,99.0,0.0,0.0,1.417,171.5,2.082,1012,2.031,1.016
2369.909090909091,59.36363636363637,2.1818181818181817,3,18.472727272727276,5,0,0.0,0.0,20,333.3333333333333,0.3333333333333332,0,16.7,-39,24.45,5.783333333333333,25.28333333333333,24.85833333333333,46.03333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,1,1,0.345725,0.17955,5e-05,3.941,98.9,0.0,0.0,1.208,148.2,2.5,1012,1.777,1.016
2652.5,59.66666666666666,0.5,2,18.391666666666666,5,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,21.841666666666665,6.0,19.20833333333333,19.116666666666667,45.84166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,0,0,0.241725,0.069175,7.500000000000001e-05,4.887,99.3,0.0,0.0,1.583,184.5,2.918,1010,1.862,1.016
2781.181818181818,60.18181818181818,0.0,1,18.19090909090909,2,17,283.3333333333333,0.2833333333333332,107,1783.3333333333333,1.783333333333333,2,16.125,-39,23.23333333333333,6.166666666666667,24.375,22.925,45.5,25,25,25,25,25,25,0,0,0,0,0,0,0,19.016666666666666,1,1,0.7099,0.568525,0.0,5.023,94.8,0.0,0.0,2.688,184.2,4.168,1010,1.693,1.016
2751.181818181818,61.0,0.0,5,18.354545454545452,2,1,16.666666666666664,0.0166666666666666,99,1649.9999999999998,1.65,0,16.5,-39,27.866666666666667,6.116666666666666,29.95,28.508333333333333,45.40833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,19.0,1,1,0.795575,0.580625,2.5e-05,5.562,90.5,0.007,0.3982709,3.771,192.5,5.832,1010,9.31,7.617
2437.9,60.6,0.0,14,18.62,2,0,0.0,0.0,96,1599.9999999999998,1.5999999999999996,0,16.5,-39,28.566666666666663,6.35,30.375,28.90833333333333,45.0,25,25,25,25,25,25,0,0,0,0,0,0,0,19.066666666666663,1,1,0.74995,0.60065,0.0,5.965,88.6,0.013,0.7965418,4.293,195.1,6.25,1009,90.9,87.5
1764.909090909091,58.27272727272727,14.727272727272728,15,19.081818181818186,0,0,0.0,0.0,33,550.0,0.5499999999999999,0,16.7,-39,24.616666666666667,7.075,28.316666666666663,27.53333333333333,44.49166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,6.333333333333333,1,1,1.43045,0.202175,2.5e-05,6.2,87.2,0.056,3.385302,4.668,197.1,6.25,1008,382.2,367.0
1429.5454545454545,57.54545454545455,3.272727272727273,16,18.78181818181818,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,22.366666666666667,6.983333333333333,26.008333333333333,23.625,43.9,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.443675,0.0107,2.5e-05,6.64,89.5,0.02,1.194802,3.979,189.1,5.832,1007,139.2,134.2
1484.5833333333333,58.25,5.916666666666667,8,18.308333333333334,0,0,0.0,0.0,0,0.0,0.0,0,16.5,-39,20.841666666666665,7.333333333333333,21.541666666666668,19.90833333333333,43.49166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.126775,0.011125,7.500000000000001e-05,7.15,88.5,0.07,4.1484,6.332,203.5,10.0,1006,502.0,484.2
1472.8,59.0,0.9,7,18.08,0,4,66.66666666666666,0.0666666666666666,32,533.3333333333333,0.5333333333333333,0,16.95,-39,19.65833333333333,7.983333333333333,22.466666666666665,20.825,43.075,25,25,25,25,25,25,0,0,0,0,0,0,0,3.4833333333333334,1,1,1.076775,0.12375,5e-05,7.25,96.1,0.04,2.389495,4.75,192.4,7.5,1004,300.5,289.2
1357.5454545454545,58.54545454545455,0.8181818181818182,16,18.19090909090909,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,20.5,8.0,23.075,22.35833333333333,42.725,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.59145,0.01075,2.5e-05,7.52,95.6,0.013,0.7964292,5.562,182.8,8.33,1003,110.1,104.8
940.3636363636364,58.27272727272727,12.727272727272728,10,17.87272727272727,0,0,0.0,0.0,0,0.0,0.0,0,16.908333333333335,-39,20.5,8.716666666666667,21.041666666666668,19.566666666666663,42.1,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.537425,0.010975,7.500000000000001e-05,8.13,95.9,0.013,0.9026038,5.812,201.8,10.0,1001,92.2,88.1
1391.8181818181818,59.72727272727273,32.72727272727273,22,18.472727272727276,0,3,49.99999999999999,0.0499999999999999,28,466.6666666666666,0.4666666666666666,0,16.575,-39,20.375,9.0,20.55,18.65833333333333,37.6,25,25,25,25,25,25,0,0,0,0,0,0,0,3.583333333333333,1,0,0.4895,0.138775,5e-05,8.6,98.1,0.0,0.0,4.562,219.2,7.5,1002,22.17,20.39
958.9090909090908,60.27272727272727,31.90909090909091,13,18.018181818181816,1,103,1716.6666666666663,1.7166666666666666,381,6349.999999999999,6.35,0,16.516666666666666,-39,35.4,8.525,39.9875,35.0,43.34166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.183333333333334,1,1,3.370575,2.07665,0.0,9.45,92.9,0.0,0.0,4.25,222.2,6.668,1002,2.537,1.015
986.0,61.3,20.7,14,18.24,2,24,400.0,0.3999999999999999,139,2316.6666666666665,2.3166666666666664,0,17.733333333333334,-39,32.88333333333333,9.416666666666666,37.891666666666666,36.24166666666667,49.48333333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,10.483333333333333,1,1,1.46425,0.6305999999999999,0.0,9.55,96.8,0.0,0.0,2.521,232.8,4.168,1002,2.2,1.015
1049.0,61.583333333333336,2.75,10,18.15,0,0,0.0,0.0,0,0.0,0.0,0,18.20833333333333,-39,26.6,9.383333333333333,31.08333333333333,27.291666666666668,49.075,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.5985250000000001,0.01105,5e-05,9.75,90.4,0.0,0.0,1.188,293.0,1.667,1003,2.031,1.015
855.25,62.0,0.0,0,17.508333333333333,0,0,0.0,0.0,0,0.0,0.0,0,17.191666666666666,-39,24.03333333333333,9.0,23.991666666666667,21.633333333333333,48.975,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.285025,0.01065,0.0,9.18,85.8,0.0,0.0,1.938,290.8,2.5,1003,2.031,1.015
751.7,62.0,0.0,0,17.119999999999997,0,0,0.0,0.0,0,0.0,0.0,0,16.966666666666665,-39,22.725,8.433333333333334,22.116666666666667,20.516666666666666,48.583333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.288,0.01055,2.5e-05,8.54,88.7,0.0,0.0,0.979,296.8,1.667,1004,2.031,1.015
674.4545454545455,62.36363636363637,0.0,0,16.936363636363634,2,17,283.3333333333333,0.2833333333333332,161,2683.333333333333,2.683333333333333,2,16.633333333333333,-39,26.541666666666668,7.283333333333333,27.85833333333333,25.48333333333333,48.5,25,25,25,25,25,25,0,0,0,0,0,0,0,15.85,1,1,0.886725,0.699775,2.5e-05,8.2,88.3,0.0,0.0,1.188,298.0,1.667,1004,1.946,1.015
616.8333333333334,62.833333333333336,0.0,0,17.125,2,0,0.0,0.0,74,1233.3333333333333,1.233333333333333,0,17.283333333333335,-39,29.441666666666663,7.533333333333333,32.7,31.508333333333333,48.21666666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,11.45,1,1,0.64595,0.359425,0.0,7.996,88.7,0.0,0.0,0.375,229.4,0.833,1004,2.2,1.015
546.6363636363636,62.0,0.0,0,17.099999999999998,0,0,0.0,0.0,0,0.0,0.0,0,17.058333333333334,-39,24.566666666666663,8.0,29.104166666666668,25.95833333333333,48.0,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.22895,0.01075,0.0,8.33,85.5,0.0,0.0,2.457,288.2,3.332,1004,2.031,1.015
508.0,62.0,0.0,0,16.836363636363636,0,3,49.99999999999999,0.0499999999999999,29,483.3333333333333,0.4833333333333333,2,16.758333333333333,-39,22.25,7.766666666666667,22.95,21.3,47.675,25,25,25,25,25,25,0,0,0,0,0,0,0,5.683333333333334,1,1,0.36705,0.1476,2.5e-05,7.69,80.8,0.0,0.0,3.832,301.0,5.418,1004,2.031,1.015
485.0,62.0,0.0,0,16.82,2,9,149.99999999999997,0.1499999999999999,158,2633.333333333333,2.633333333333333,0,16.858333333333334,-39,30.40833333333333,6.983333333333333,32.21666666666667,29.95833333333333,47.49166666666667,25,25,25,25,25,25,0,0,0,0,0,0,0,19.03333333333333,1,1,1.002875,0.759375,0.0,7.418,87.4,0.0,0.0,1.021,292.5,2.5,1004,2.2,1.015
649.6363636363636,62.27272727272727,15.0,15,17.163636363636364,0,0,0.0,0.0,26,433.33333333333326,0.4333333333333332,0,17.35,-39,26.05,7.816666666666666,31.591666666666665,30.35833333333333,47.35833333333333,25,25,25,25,25,25,0,0,0,0,0,0,0,3.8333333333333335,1,1,0.343325,0.130875,0.0,7.59,80.7,0.0,0.0,2.793,305.0,3.75,1004,2.031,1.015
1247.4,62.4,0.0,1,17.69,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,23.775,8.0,26.341666666666665,23.375,47.0,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.18685,0.01075,2.5e-05,8.33,82.9,0.0,0.0,1.917,282.0,2.5,1003,2.2,1.015
1781.9166666666667,63.583333333333336,0.25,1,17.8,2,9,149.99999999999997,0.1499999999999999,112,1866.6666666666663,1.8666666666666665,0,16.725,-39,25.225,8.05,26.366666666666667,24.325,46.833333333333336,25,25,25,25,25,25,0,0,0,0,0,0,0,12.05,1,1,0.6066,0.5153749999999999,5e-05,9.25,75.0,0.0,0.0,2.062,295.5,2.918,1003,2.031,1.015
2087.6666666666665,65.0,0.5,2,18.508333333333333,2,0,0.0,0.0,80,1333.333333333333,1.333333333333333,0,17.25,-39,29.25,8.883333333333333,32.55,31.475,46.5,25,25,25,25,25,25,0,0,0,0,0,0,0,12.4,1,1,0.591425,0.378875,5e-05,9.59,71.2,0.0,0.0,4.625,275.0,7.082,1002,2.031,1.015
2162.818181818182,63.90909090909091,0.0,12,18.981818181818184,0,0,0.0,0.0,0,0.0,0.0,0,17.0,-39,24.425,8.666666666666666,29.541666666666668,26.904166666666665,46.4,25,25,25,25,25,25,0,0,0,0,0,0,0,0.0,0,0,0.11585,0.01095,0.0001,9.35,78.7,0.0,0.0,6.5,271.8,10.0,1003,2.031,1.015
2097.25,63.16666666666666,0.0,1,18.933333333333334,2,8,133.33333333333331,0.1333333333333333,87,1449.9999999999998,1.4499999999999995,0,16.666666666666668,-39,24.516666666666666,7.983333333333333,25.78333333333333,23.525,46.0,25,25,25,25,25,25,0,0,0,0,0,0,0,9.516666666666667,1,1,0.5043,0.3999,2.5e-05,8.5,75.2,0.0,0.0,3.625,268.0,5.832,1003,3.215,1.692
2363.4,65.5,0.9,7,19.03,2,0,0.0,0.0,111,1850.0,1.85,0,17.133333333333333,-39,30.90833333333333,8.55,33.24166666666667,31.633333333333333,45.925,25,25,25,25,25,25,0,0,0,0,0,0,0,17.2,1,1,0.701675,0.535975,0.0,8.98,72.25,0.033,2.014302,2.918,310.2,4.582,1003,168.8,161.6
